"Label","ID","Spot N links","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"8","8","2","4009.4037471894585","24","3958.4003152088258","1342.9880806395056","779.0","8137.0","3786.0","1.506963E7","144.80696681817628","165.09950174540035","165.8046007323759","3794.1463414634145","5.0","0","33"
"9","9","2","4166.322942308433","23","4414.49485623846","774.9670646929186","2812.0","8318.0","4338.0","1.673535E7","145.33293106633613","165.09950174540035","166.85652922869556","4538.7169811320755","5.0","0","33"
"10","10","2","4327.064608493296","22","4569.182393252504","1259.7454504763045","2342.0","9016.0","4344.0","1.7335478E7","146.79384658923146","168.35278304621335","167.8109619131612","4660.225","5.0","0","33"
"11","11","2","3506.039551795077","21","3714.2052228963335","1111.807209130029","2048.0","9597.0","3489.0","1.4080552E7","142.46915538236865","170.55022181612","165.18114067236206","3835.672727272727","5.0","0","33"
"12","12","2","3598.87766261085","20","3801.208443271768","1037.5765001930804","2115.0","8828.0","3510.0","1.440658E7","143.52108387868833","170.55022181612","165.18114067236206","3907.390243902439","5.0","0","33"
"13","13","2","3238.858859204123","19","3498.4094136208255","1707.4299607582902","1481.0","12230.0","3021.0","1.3304451E7","143.52108387868833","170.55022181612","167.28499766500138","3665.0379746835442","5.0","0","33"
"14","14","2","3974.9668235660433","18","4317.983823919385","2209.09248959606","1483.0","16330.0","3850.0","1.6283117E7","146.67686936764733","170.55022181612","163.0772836797227","4452.834394904458","5.0","0","33"
"15","15","2","4581.994573141729","17","4852.887828162291","3309.699142951987","1369.0","20312.0","3985.0","1.830024E7","142.9951196305285","170.55022181612","160.9734266870834","4822.16875","5.0","0","33"
"16","16","2","3120.250305036569","16","3388.30724330061","1708.1555985590437","1488.0","17642.0","2992.0","1.277053E7","145.62494087132765","170.55022181612","158.86956969444407","3468.147239263804","5.0","0","33"
"17","17","2","2723.3461178421535","15","3078.3041059602647","1803.270908662416","1458.0","16781.0","2653.0","1.1620598E7","147.72879786396697","170.55022181612","162.5513194315629","3323.664596273292","5.0","0","33"
"18","18","2","5104.920549471098","14","5021.188609271523","3860.520152633563","1563.0","21210.0","3371.0","1.8954987E7","148.78072636028665","174.94509935593328","160.44746243892357","4826.919254658385","5.0","0","33"
"19","19","2","4039.560718950619","13","4258.682649006622","3065.7065255411367","1562.0","24826.0","3148.0","1.6076527E7","149.4002723857138","177.14253812583993","158.86956969444407","4299.416149068323","5.0","0","33"
"20","20","2","3701.914480365073","12","4099.3512868134785","3533.146005037577","1373.0","24141.0","2794.0","1.5450455E7","149.4002723857138","176.04381874088662","158.86956969444407","4317.188679245283","5.0","0","33"
"21","21","2","6505.578525597044","11","6172.286540483701","4672.947872264365","1752.0","31335.0","4466.0","2.3479378E7","150.49899177066715","179.3399768957466","158.86956969444407","5707.0","5.0","0","33"
"22","22","2","5625.215877760224","10","5399.66946705172","3901.682266353643","1487.0","23384.0","3898.0","2.0567341E7","150.95476968587647","178.24125751079328","160.9734266870834","5054.0125","5.0","0","33"
"23","23","2","5841.309600483824","9","5692.287214491993","4267.296212076662","1555.0","24894.0","3984.0","2.1681922E7","148.85091269323715","178.24125751079328","160.9734266870834","5419.7","5.0","0","33"
"24","24","2","6064.05989292592","8","5704.865424973767","4244.654585782113","1626.0","25364.0","3927.0","2.1746947E7","149.37687694139697","182.03675236174178","163.5707493239312","5316.182389937107","5.0","0","33"
"25","25","2","4594.355227684431","7","4732.767509215377","2908.727263118078","1617.0","19355.0","3870.0","1.7975051E7","153.0586266785158","185.2900336625548","164.62267782025089","4706.167785234899","5.0","0","33"
"26","26","2","3352.4302771131643","6","3595.6727224855185","1894.5775751059418","1484.0","15794.0","2985.0","1.3656365E7","154.11055517483547","185.2900336625548","167.25249906105003","3700.4026845637586","5.0","0","33"
"27","27","2","5378.242177115277","5","5312.8431991581165","3749.565616334316","1787.0","26497.0","4020.0","2.0194117E7","155.16248367115514","185.2900336625548","170.40828455000903","5134.203947368421","5.0","0","33"
"28","28","2","3612.5542144509827","4","3812.9467690677966","1869.4577037311897","1610.0","12974.0","3322.0","1.4397687E7","157.7923049119543","185.2900336625548","174.09003428712785","3874.5354838709677","5.0","0","33"
"29","29","2","4698.193918903758","3","4755.048895899054","1883.0799483146684","1933.0","11848.0","4391.0","1.8088206E7","152.5560578746728","188.58619181741477","169.35635605368938","4736.323170731707","5.0","0","33"
"30","30","2","3115.469366266435","2","3242.6049089469516","897.2194280656148","1306.0","10615.0","3089.0","1.228623E7","151.4573384897195","190.78363058732143","169.35635605368938","3187.5620915032678","5.0","0","33"
"31","31","2","3645.81859572671","1","3953.4880420499344","2207.3632986091725","1036.0","14674.0","3259.0","1.5043022E7","151.4573384897195","192.4317096647514","169.35635605368938","3933.0641025641025","5.0","0","33"
"32","32","1","3115.9419516984317","0","3200.4074462506555","1844.5252770633997","594.0","13017.0","2878.0","1.2206354E7","151.4573384897195","192.4317096647514","169.35635605368938","3200.7733333333335","5.0","0","33"
"33","33","1","4747.4745754281985","32","4707.696977730647","1071.5706448709896","1790.0","9724.0","4539.0","1.7757433E7","123.18845041156132","160.76179334431632","184.81537963184317","4552.438709677419","5.0","1","33"
"34","34","2","4987.022132604926","31","4674.562252180809","2028.653819579827","949.0","11965.0","4703.0","1.7683869E7","120.10917610104337","162.95923211422297","183.86124947645118","4487.105590062112","5.0","1","33"
"35","35","2","3698.887608378177","30","4010.5493368700263","684.6509893866111","2693.0","6661.0","3945.0","1.5119771E7","121.75725517847334","166.8047499615596","183.86124947645118","4239.276729559749","5.0","1","33"
"36","36","2","4214.685238640764","29","4419.70582010582","710.066470408214","3283.0","7174.0","4248.0","1.6706488E7","124.02698856316067","165.70603057660628","187.6777700980191","4570.6125","5.0","1","33"
"37","37","2","4442.758692469733","28","4575.2138881526635","701.1818716075873","3534.0","8166.0","4349.0","1.7262282E7","122.59579333007267","165.70603057660628","185.76950978723514","4647.006172839506","5.0","1","33"
"38","38","2","4196.378745814706","27","4293.186874011597","655.3596192610252","2660.0","6785.0","4198.0","1.6288351E7","122.59579333007267","167.93643272441713","188.8920727941703","4347.7531645569625","5.0","1","33"
"39","39","2","5229.187815927671","26","4976.958662453923","2265.109270196114","2015.0","12098.0","4169.0","1.8902489E7","122.59579333007267","169.27467401310363","187.55383150548377","4737.852760736197","5.0","1","33"
"40","40","2","4839.784750031647","25","4925.083091532577","2706.083876354242","1830.0","16596.0","3736.0","1.867099E7","123.69451271502601","168.3495497760751","187.1077510759216","4736.323170731707","5.0","1","33"
"41","41","2","5443.959448854271","24","5329.8384961609745","2515.8957220622137","1918.0","14290.0","4428.0","2.01308E7","123.69451271502601","168.3495497760751","187.1077510759216","5049.484662576687","5.0","1","33"
"42","42","2","4950.242137378188","23","5092.2403616059555","1943.9035901357972","2154.0","13637.0","4698.0","1.9151916E7","121.49707394511935","171.0963482384584","187.1077510759216","5014.675324675325","5.0","1","33"
"43","43","2","7950.235987346833","22","7864.893312101911","3502.2035056573836","3209.0","21016.0","7306.0","2.9634918E7","119.2996351752127","171.0963482384584","187.1077510759216","7482.157232704402","5.0","1","33"
"44","44","2","8067.385574375562","21","7629.020794946038","2885.2031312951767","3127.0","15658.0","6834.0","2.898265E7","119.2996351752127","171.0963482384584","185.19949076513763","7202.128834355828","5.0","1","33"
"45","45","2","6583.483848213244","20","6722.340673918811","3384.4483118254134","2888.0","18452.0","5164.0","2.5336502E7","119.2996351752127","171.0963482384584","185.19949076513763","6659.147435897436","5.0","1","33"
"46","46","2","5780.552527700948","19","5988.489558551414","3082.507928691108","2213.0","19997.0","4809.0","2.2654456E7","118.3455050198207","171.0963482384584","183.29123045435367","5923.458333333333","5.0","1","33"
"47","47","2","7470.677593537905","18","7150.886202365309","3586.6580072277807","2874.0","17471.0","6081.0","2.7209122E7","120.73083040830068","171.0963482384584","179.9517749104817","6772.780487804878","5.0","1","33"
"48","48","2","6735.73816836272","17","6467.99947312961","3143.0348678048235","2416.0","15688.0","5741.0","2.4552526E7","124.07028595217261","171.0963482384584","179.47470983278572","6127.737804878048","5.0","1","33"
"49","49","2","5661.993264135045","16","5841.511105235325","3306.881587085627","2165.0","16697.0","4496.0","2.2092595E7","124.07028595217261","171.0963482384584","179.47470983278572","5708.777777777777","5.0","1","33"
"50","50","2","4615.083947190741","15","4847.906480505796","2421.56509477814","2042.0","15637.0","3818.0","1.8402653E7","125.71836502960261","171.64570793093506","179.47470983278572","4944.575757575758","5.0","1","33"
"51","51","2","6117.458026155071","14","5741.803561935141","2991.6475319716933","1529.0","16989.0","4734.0","2.1600665E7","123.52092625969595","169.4482691610284","180.9059050658737","5377.215189873417","5.0","1","33"
"52","52","2","5834.355652307575","13","6085.544948289578","2777.2126640215956","2756.0","18385.0","5102.0","2.294859E7","121.35248471555803","167.25083039112175","178.52057967739373","6107.125786163522","5.0","1","33"
"53","53","2","4092.448558613219","12","4230.063863337714","1071.2816038919595","2530.0","9863.0","4021.0","1.6095393E7","121.35248471555803","169.03515210937044","180.30490139564242","4255.222222222223","5.0","1","33"
"54","54","2","4312.494444534137","11","4445.659343568025","1051.8610961408247","2161.0","8696.0","4290.0","1.6795701E7","119.15504594565138","167.93643272441713","180.30490139564242","4585.274390243902","5.0","1","33"
"55","55","2","2991.8215346311777","10","3120.6446740858505","1030.8762905670133","1088.0","7595.0","3124.0","1.1777313E7","119.15504594565138","168.4857924168938","180.30490139564242","3282.3048780487807","5.0","1","33"
"56","56","2","3469.228309131642","9","3580.677530471648","1569.0810548302602","1100.0","9397.0","3243.0","1.3513477E7","123.000563792988","171.78195057175375","180.30490139564242","3695.777777777778","5.0","1","33"
"57","57","2","3377.813087600537","8","3380.0132275132273","2004.484015960329","842.0","11891.0","3055.0","1.277645E7","121.90184440803466","177.30851087442457","186.10394697995062","3298.6441717791413","5.0","1","33"
"58","58","2","4000.0647813390183","7","4005.372025383395","1516.730762587196","1130.0","9337.0","3774.0","1.5148317E7","121.90184440803466","179.53891302223542","188.78042955732363","3857.201219512195","5.0","1","33"
"59","59","2","4127.107565111485","6","4081.955905511811","1017.6986019281613","1702.0","8342.0","3803.0","1.5552252E7","120.94771425264267","175.97026958573807","191.7790539717235","4006.2025316455697","5.0","1","33"
"60","60","2","3473.8921428246053","5","3384.7729199788023","982.1133876357916","1253.0","7838.0","3357.0","1.2774133E7","118.08532378646672","175.97026958573807","192.7331841271155","3306.2147239263804","5.0","1","33"
"61","61","2","4098.311649576077","4","4136.861425190639","1596.8945634276092","1980.0","11216.0","3546.0","1.5732484E7","119.73340286389671","175.97026958573807","192.7331841271155","4015.7256097560976","5.0","1","33"
"62","62","2","4438.029154720325","3","4492.713946744002","1918.831993577347","2234.0","11896.0","3811.0","1.7040864E7","119.73340286389671","173.7728308158314","192.7331841271155","4452.963414634146","5.0","1","33"
"63","63","2","4572.507600851089","2","4535.241807610993","1781.1493537283955","2289.0","11306.0","3897.0","1.7161355E7","120.83212224885006","174.87155020078475","192.7331841271155","4427.610062893082","5.0","1","33"
"64","64","2","3625.856267554437","1","3714.0670926517573","975.6318706503334","1065.0","8309.0","3492.0","1.3950036E7","120.83212224885006","176.65587191903344","192.7331841271155","3577.8333333333335","5.0","1","33"
"65","65","1","4158.078362803273","0","4195.72084334134","1282.0508526114836","1242.0","9860.0","3988.0","1.5721366E7","120.83212224885006","176.65587191903344","192.7331841271155","4079.306666666667","5.0","1","33"
"66","66","1","3009.1781800599347","32","3002.6194784459817","776.8191775202661","759.0","6831.0","3008.0","1.1283844E7","115.71429856123007","155.2681964195497","205.91781674655536","2856.890243902439","5.0","2","33"
"67","67","1","2817.845899432275","32","2741.39235465888","823.7378268972776","600.0","5878.0","2666.0","1.0326825E7","155.2681964195497","137.9611715419339","215.87660709614556","2624.420731707317","5.0","4","33"
"68","68","2","2923.69847183615","31","2900.600212652844","676.6008955024304","830.0","5151.0","2842.0","1.0912058E7","155.2681964195497","137.06901068280956","222.56781353957808","2805.628048780488","5.0","4","33"
"69","69","2","2939.8175791172025","30","2793.1461988304095","771.192321198219","702.0","5054.0","2804.0","1.0507816E7","155.2681964195497","138.85333240105822","222.1217331100159","2658.1158536585367","5.0","4","33"
"70","70","2","2732.1898043880988","29","2804.5731382978724","761.1704782179914","838.0","6065.0","2708.0","1.0545195E7","161.86051272926963","145.23909018494916","221.22957225089158","2769.109756097561","5.0","4","33"
"71","71","2","2769.7455550392474","28","2719.6115485564305","628.7237513809249","875.0","5260.0","2719.0","1.036172E7","161.86051272926963","146.33780956990248","221.22957225089158","2581.768292682927","5.0","4","33"
"72","72","2","2652.089958014352","27","2668.313953488372","457.6462488526331","1301.0","4431.0","2624.0","1.00969E7","162.4098724217463","144.68973049247248","221.22957225089158","2531.3584905660377","5.0","4","33"
"73","73","2","2476.151008261653","26","2533.8742071881607","707.0390071129976","997.0","5963.0","2470.0","9588180.0","160.7617933443163","144.14037079999582","221.67565268045374","2522.88125","5.0","4","33"
"74","74","2","2494.354334298958","25","2546.628405183814","650.0750455069134","1063.0","5324.0","2489.0","9628802.0","155.99114256735635","144.586451229558","221.8428712768115","2457.3006134969323","5.0","4","33"
"75","75","2","2991.141558388298","24","2979.2278848692895","728.8627962713732","971.0","5494.0","2981.0","1.1282336E7","157.42233780044432","144.586451229558","218.98048081063556","2874.858024691358","5.0","4","33"
"76","76","2","3040.8288927297826","23","3068.3595683074495","553.0692652095718","1374.0","4966.0","3043.0","1.1656698E7","154.0828822565724","144.586451229558","220.8887411214195","2914.560975609756","5.0","4","33"
"77","77","2","2976.985852789819","22","2803.807987304946","840.4584313109029","765.0","4600.0","2953.0","1.0601198E7","155.03701241196438","141.46388822262284","220.95071041768716","2627.963190184049","5.0","4","33"
"78","78","2","3170.6617605465517","21","2996.969417347746","876.4484588172819","870.0","5629.0","3118.0","1.1367505E7","155.03701241196438","139.67956650437418","217.3820669811898","2842.75625","5.0","4","33"
"79","79","2","2981.2309412661684","20","2912.9920990255464","771.5761894069776","773.0","5000.0","2988.0","1.1060631E7","155.03701241196438","141.46388822262284","219.16638869943847","2838.9814814814813","5.0","4","33"
"80","80","2","3723.771278524538","19","3627.1127243928195","843.8730193535602","1043.0","5851.0","3754.0","1.3739503E7","148.9940557947211","135.2846889645609","213.36734311513027","3440.93125","5.0","4","33"
"81","81","2","3353.028617175764","18","3374.1853932584268","986.073549129512","1034.0","7564.0","3319.0","1.2612705E7","148.9940557947211","135.73076939412306","209.35261924907073","3293.2597402597403","5.0","4","33"
"82","82","2","3602.6249473434304","17","3434.3322809786896","1075.7487061441539","991.0","7549.0","3361.0","1.3053897E7","148.9940557947211","136.17684982368522","205.78397581257337","3234.787878787879","5.0","4","33"
"83","83","2","3212.717011592521","16","3236.130686300289","733.2411807552952","1069.0","5828.0","3261.0","1.2307005E7","148.9940557947211","135.73076939412306","208.4604583899464","3146.3024691358023","5.0","4","33"
"84","84","2","3113.815115726352","15","3076.373975138852","611.0630850968092","1243.0","5905.0","3054.0","1.163177E7","144.2234050177612","132.60820638718786","213.3550477594416","2913.6107784431138","5.0","4","33"
"85","85","2","3514.116030608264","14","3494.99604743083","898.2451703852213","1148.0","7395.0","3552.0","1.326351E7","141.83807962928122","134.39252810543655","216.50859541451058","3283.8658536585367","5.0","4","33"
"86","86","2","3804.507546543543","13","3632.0665785997357","1508.5778800566236","1132.0","9414.0","3514.0","1.3747372E7","141.83807962928122","132.60820638718786","217.40075627363493","3362.8993710691825","5.0","4","33"
"87","87","2","3939.0832891784244","12","3518.4613767735154","1470.9560733515907","1064.0","7920.0","3376.0","1.3391264E7","129.75216639479467","132.60820638718786","223.12553720598683","3216.673202614379","5.0","4","33"
"88","88","2","3690.806112210847","11","3646.460380348653","1340.010265990865","1202.0","9161.0","3479.0","1.3805499E7","130.22923147249068","134.25628546461786","224.07966736137882","3393.357575757576","5.0","4","33"
"89","89","2","4037.1645017853584","10","3900.747310417213","1163.6019062532516","1298.0","7818.0","3866.0","1.4865748E7","131.4725400870053","137.00308392700117","225.5108625944668","3529.7865853658536","5.0","4","33"
"90","90","2","3748.6619120763144","9","3490.863166268894","1312.4430645621128","676.0","7183.0","3535.0","1.3164045E7","131.4725400870053","137.00308392700117","225.5108625944668","3146.125","5.0","4","33"
"91","91","2","3537.7994645525378","8","3311.5389920424404","1598.0308236505568","628.0","7333.0","3646.0","1.2484502E7","131.4725400870053","141.46388822262287","228.18734517183984","3081.1455696202534","5.0","4","33"
"92","92","2","3357.881801908038","7","3153.3462149285338","1422.8890752268837","658.0","6281.0","3331.0","1.1913342E7","128.17638193214535","139.6795665043742","230.86382774921285","2985.2091503267975","5.0","4","33"
"93","93","2","3798.2301650431627","6","3706.9970876356897","1035.4466193520234","1232.0","7933.0","3738.0","1.4001328E7","128.17638193214535","138.78740564524986","231.309908178775","3424.5465838509317","5.0","4","33"
"94","94","2","3804.2650924640056","5","3697.835402906209","1002.8984243640867","1162.0","8157.0","3607.0","1.3996307E7","128.17638193214535","133.43444049050382","231.309908178775","3483.9","5.0","4","33"
"95","95","2","3586.2110536666687","4","3366.247953525218","1217.5218322846251","938.0","7462.0","3490.0","1.2747981E7","130.92318039452866","137.55244361947783","233.54031032658585","3120.7870967741937","5.0","4","33"
"96","96","2","3446.804706377491","3","3432.94821664465","1079.1708409595747","1114.0","8023.0","3349.0","1.2993709E7","132.57125947195863","141.43092484471867","236.21679290395886","3242.8373493975905","5.0","4","33"
"97","97","2","4228.609100288179","2","4128.581012993901","1441.651217858327","1075.0","8880.0","3858.0","1.5568879E7","133.1206191644353","140.33220545976536","236.21679290395886","3781.778481012658","5.0","4","33"
"98","98","2","4320.540359559763","1","4065.7589947089946","1316.7557063558677","1308.0","9223.0","3808.0","1.5368569E7","133.66997885691197","138.1347666898587","236.21679290395886","3760.760736196319","5.0","4","33"
"99","99","1","4657.741461816566","0","4131.066912539515","1386.5428467513223","887.0","8501.0","4000.0","1.568153E7","133.66997885691197","138.68412638233536","239.5562484478308","3690.676646706587","5.0","4","33"
"100","100","2","2981.7531925087314","31","3051.246946362188","1079.3453950874057","1087.0","7866.0","2870.0","1.1490996E7","115.71429856123007","158.56435457440966","205.91781674655536","2976.2727272727275","5.0","2","33"
"101","101","1","2836.5318416059704","32","2829.524577167019","1089.245668469346","604.0","6850.0","2751.0","1.0706921E7","123.74374629334912","161.92955930930975","109.72714003264112","2766.795031055901","5.0","5","33"
"102","102","2","3345.2253506570614","30","3314.338951804056","1597.2144705729547","963.0","12038.0","2922.0","1.2584545E7","115.71429856123007","158.56435457440966","205.91781674655536","3196.813664596273","5.0","2","33"
"103","103","2","3321.6901157974903","29","3531.6246040126716","1505.0331358309088","1443.0","11324.0","3156.0","1.3377794E7","115.71429856123007","161.24083715178267","205.91781674655536","3328.086956521739","5.0","2","33"
"104","104","2","2702.128483389344","28","2855.2204329461456","1073.0451340774189","1382.0","12101.0","2534.0","1.0815575E7","115.71429856123007","162.13299801090702","204.1334950283067","2801.1807228915663","5.0","2","33"
"105","105","2","3554.2888303029217","27","3609.4829770387964","1372.5267727284563","1891.0","11088.0","3203.0","1.3676331E7","116.26365825370672","163.781077088337","204.1334950283067","3467.672727272727","5.0","2","33"
"106","106","2","3423.0567060544663","26","3576.2447201689547","1194.0453509024358","2001.0","9327.0","3174.0","1.3546815E7","113.40126778753077","161.99675537008832","206.4258664723852","3528.2095808383233","5.0","2","33"
"107","107","2","3892.9255962700895","25","3931.2588483888007","1425.5443492801214","1069.0","12599.0","3688.0","1.4883746E7","113.87833286522678","161.99675537008832","202.60934585081725","3710.8025477707006","5.0","2","33"
"108","108","2","3662.1717304157805","24","3739.2385272145143","1488.1850147228145","1080.0","10116.0","3352.0","1.4014666E7","111.01594239905086","161.99675537008832","199.7469553846413","3623.640243902439","5.0","2","33"
"109","109","2","3946.1428470439137","23","3824.642705005325","1284.0031862472033","1256.0","9116.0","3531.0","1.4365358E7","110.06181224365886","161.99675537008832","196.88456491846534","3608.173076923077","5.0","2","33"
"110","110","2","4290.411725366455","22","3931.8274044795785","1306.2302134661943","1149.0","7445.0","3868.0","1.4921285E7","110.06181224365886","161.99675537008832","196.88456491846534","3634.16","5.0","2","33"
"111","111","2","4853.605742640821","21","4330.201961304002","1428.9678571701395","1199.0","9727.0","4301.0","1.6337852E7","107.6764868551789","161.99675537008832","194.97630460768136","3808.339393939394","5.0","2","33"
"112","112","2","4332.59494234948","20","3773.726671953476","1641.3473115680436","774.0","9075.0","3734.0","1.4276008E7","108.15355193287488","160.21243365183963","194.97630460768136","3408.375","5.0","2","33"
"113","113","2","3979.6506983497425","19","3907.4969632954844","1544.4355549830452","1827.0","12373.0","3509.0","1.4797691E7","108.15355193287488","157.98203150402878","194.084143748557","3805.58125","5.0","2","33"
"114","114","2","3111.9291110925424","18","2970.184676354029","958.984503518813","986.0","7306.0","2937.0","1.1242149E7","104.85739377801491","160.52227144058313","194.084143748557","2780.39263803681","5.0","2","33"
"115","115","2","3327.359896733112","17","3007.929477020602","1373.8692755522886","614.0","8926.0","2883.0","1.1388021E7","104.85739377801491","160.52227144058313","194.084143748557","2699.9937888198756","5.0","2","33"
"116","116","2","3516.292623360541","16","3338.8879788639365","1379.0005619345511","767.0","7563.0","3271.0","1.2637691E7","109.80163101030485","163.8184295954431","194.084143748557","3081.830188679245","5.0","2","33"
"117","117","2","3264.998221865245","15","3029.2891470821232","966.0425239355451","734.0","7335.0","2997.0","1.1471918E7","111.44971008773484","165.46650867287306","194.084143748557","2766.1840490797545","5.0","2","33"
"118","118","2","2876.875610588606","14","2714.533880359979","673.5923122834838","898.0","5582.0","2854.0","1.0255509E7","110.90035039525816","167.66394744277972","199.33185960321293","2518.306748466258","5.0","2","33"
"119","119","2","3752.8772756710064","13","3645.6306068601584","1548.4820552193648","1134.0","10558.0","3265.0","1.381694E7","110.42335797688422","167.65562150914675","200.7630548363009","3398.6441717791413","5.0","2","33"
"120","120","2","3134.9590113784734","12","3068.0143502524584","820.9372551747398","815.0","5920.0","3122.0","1.1544938E7","110.90035039525816","167.66394744277972","201.7171849916929","2860.4938271604938","5.0","2","33"
"121","121","2","2867.671429247013","11","2877.5770448548815","753.6590823476453","667.0","5992.0","2891.0","1.0906017E7","110.90035039525816","167.66394744277972","201.7171849916929","2679.35625","5.0","2","33"
"122","122","2","2969.6161744151523","10","2746.12958564265","1037.8108955662565","570.0","5587.0","2882.0","1.0405085E7","110.42335797688422","168.1017019387089","201.56226175102378","2490.7115384615386","5.0","2","33"
"123","123","2","3210.510250796491","9","3127.493379237288","933.5532544512658","664.0","6105.0","3208.0","1.1809415E7","110.42335797688422","169.43994322739545","202.00834218058594","3020.1481481481483","5.0","2","33"
"124","124","2","3427.6616971770914","8","3598.1289216978644","1241.7898742383443","1281.0","10535.0","3341.0","1.3647703E7","110.42335797688422","172.5625062343306","206.46914647620764","3590.695652173913","5.0","2","33"
"125","125","2","3244.6441440591702","7","3326.2917106652585","945.1558746152406","751.0","7236.0","3305.0","1.2599993E7","110.42335797688422","172.5625062343306","206.46914647620764","3256.29375","5.0","2","33"
"126","126","2","4313.888235463212","6","4363.623131392605","1481.094757733295","1671.0","11385.0","4043.0","1.6638495E7","110.42335797688422","173.45466709345496","207.36130733533196","4176.018518518518","5.0","2","33"
"127","127","2","4247.630948031682","5","4105.870321560358","1364.154150111755","902.0","11116.0","3989.0","1.5577672E7","110.42335797688422","171.67034537520627","206.91522690576977","3887.06875","5.0","2","33"
"128","128","2","3932.2753909726584","4","4230.767711351066","1517.3145400218782","1171.0","14171.0","3964.0","1.6064225E7","110.42335797688422","172.5625062343306","214.49859420832667","4023.2901234567903","5.0","2","33"
"129","129","2","3943.9178502652294","3","3814.119041348433","1494.1172702744161","667.0","10351.0","3740.0","1.448221E7","113.71951613174419","173.69418899718815","215.390755067451","3505.895061728395","5.0","2","33"
"130","130","2","4468.489077405927","2","4829.39665693818","2233.8234812851324","1470.0","15567.0","4247.0","1.8201996E7","115.36759520917418","175.34226807461812","215.390755067451","4505.644171779141","5.0","2","33"
"131","131","2","4464.47264891997","1","4431.891719745223","2373.3503483992376","263.0","17045.0","3831.0","1.6699368E7","116.4663145941275","172.59546961223484","215.390755067451","4151.862275449102","5.0","2","33"
"132","132","1","3917.422574668589","0","3951.845828933474","1303.2480836196055","1299.0","9053.0","3678.0","1.4969592E7","117.56503397908084","172.04610991975815","215.390755067451","3837.754716981132","5.0","2","33"
"133","133","1","4579.173002127947","32","4298.165786694825","1462.174083842904","962.0","9644.0","4380.0","1.6281452E7","153.6201173421197","161.86051272926963","218.68691322231098","4083.0625","5.0","3","33"
"134","134","2","5792.391236990006","31","5787.666842521762","1897.0040600253133","2170.0","12941.0","5465.0","2.1941045E7","118.9738221096097","161.84629997297992","114.49779080960104","5559.423312883436","5.0","5","33"
"135","135","2","5672.849186382182","30","5501.876386687797","2961.8350010348445","1666.0","20356.0","4466.0","2.0830104E7","117.80273545055366","165.15078406147288","118.79137650886497","5226.320754716981","5.0","5","33"
"136","136","2","6213.333888363865","29","5819.361892247043","1989.5462670563152","1500.0","13600.0","5501.0","2.2142672E7","117.80273545055366","178.19478491089217","121.91393951580015","5506.63125","5.0","5","33"
"137","137","2","3955.760457998587","28","4411.812762605042","1259.363341796697","2187.0","8911.0","4268.0","1.6800183E7","117.80273545055366","179.08694577001648","123.69826123404883","4867.540372670807","5.0","5","33"
"138","138","2","4182.390006391719","27","4604.241071428572","1291.388529162925","2599.0","10353.0","4341.0","1.753295E7","115.05593698817034","177.74870448132998","124.14434166361099","4951.695652173913","5.0","5","33"
